orgMiembros;orgFreq;orgProcesos;filtro;anuncio;S_1;O_4;O_91;O_91_other;O_5;O_46;O_47;O_7_1;O_7_2;O_7_3;O_7_4;O_7_5;O_88;O_88_other;O_87;O_89;O_90;O_8;O_9_1;O_9_2;O_9_3;O_9_4;O_9_5;O_9_6;O_9_7;O_9_other;O_11_1;O_11_2;O_11_3;O_11_4;O_11_5;O_11_6;O_11_7;O_11_8;O_11_9;O_12;O_13;O_17_1;O_17_2;O_17_3;O_17_4;O_17_5;O_17_8;O_17_7;O_18;O_19_1;O_19_2;O_19_3;O_19_4;O_19_5;O_19_6;O_19_7;O_19_8;O_19_9;O_20_1;O_20_2;O_20_3;O_20_4;O_20_5;O_20_6;O_20_7;O_20_other;O_25_1;O_25_2;O_25_3;O_25_4;O_25_5;O_22;O_23;O_23_other;O_34_1;O_34_2;O_34_3;O_34_4;O_34_5;O_60_6;O_60_7;O_60_10;O_66_1;O_66_2;O_66_3;O_66_4;O_66_5;O_66_6;O_66_7;O_66_other;O_67;O_68;O_69;O_70;O_71;O_72_1;O_72_2;O_72_3;O_72_4;O_72_5;O_72_6;O_72_7;O_72_8;O_72_other;O_10_1;O_10_2;O_10_3;O_10_4;O_10_5;O_10_6;O_16_1;O_16_2;O_16_3;O_16_4;O_16_5;O_16_6;O_16_7;O_16_8;O_16_9;O_26_1;O_26_2;O_26_4;O_26_5;O_26_6;O_26_7;O_26_3;O_26_9;O_92_1;O_92_2;O_92_4;O_92_5;O_92_6;O_92_7;O_92_3;O_92_9;O_28_1;O_28_2;O_28_3;O_28_4;O_28_5;O_28_6;O_28_7;O_28_other;O_36;O_36_other;O_37_1;O_37_2;O_37_3;O_37_4;O_37_5;O_38_1;O_38_2;O_38_3;O_38_4;O_38_5;O_38_6;O_38_7;O_38_8;O_38_9;O_44_1;O_44_2;O_44_3;O_44_4;O_44_5;O_44_6;O_44_7;O_44_8;O_44_9;O_44_10;O_48;O_49;O_24;O_50;O_52;O_54;O_55;O_58;O_59;O_64;O_65;O_75;O_76;O_77;O_78;O_79;O_80;O_81_1;O_81_2;O_81_3;O_81_4;O_81_5;O_81_6;O_81_7;O_82_1;O_82_2;O_82_3;O_82_4;O_82_5;O_82_6;O_82_7;O_41;O_45;O_40;O_61_1;O_61_2;O_61_3;O_61_4;O_61_5;O_62_1;O_62_2;O_62_3;O_62_4;O_62_5;O_62_6;O_74;O_93_1;O_93_2;O_93_3;O_93_4;O_93_5;O_93_6;comuna;zona;group_age;IPCM
Sí;Sí;Sí;3;N/A;9-BUENOS AIRES;Juvenil;Expresiones juveniles, urbanas y musicales;N/A;23;5;2;3;4;8;8;0;Mujer;N/A;28;No sabe, No responde;4;No;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;No;No;No;No;No;No;Sí;No;No;Sí;Sí;No;No;No;No;No;No;N/A;Sí;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;N/A;De acuerdo;De acuerdo;De acuerdo;De acuerdo;De acuerdo;35;Promover participación;N/A;No;No;No;No;No;Confía;Confía;Confía;No;No;No;No;No;No;No;N/A;No consulta;No consulta;No acude a ejercicios de rendición de cuentas;No consulta;No consulta;No;No;No;No;No;No;No;No;N/A;No;No;No;No;No;No;Es indiferente;Es indiferente;Es indiferente;Es indiferente;Es indiferente;Es indiferente;Es indiferente;Es indiferente;Es indiferente;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;N/A;Ninguno;N/A;No;No;No;No;Sí;No;No;No;Sí;No;No;Sí;No;No;Bastante incidencia o efectividad;No sabe;No los hemos usado;No sabe;No sabe;No sabe;No sabe;No sabe;No sabe;No sabe;Sí;27;4;2;3;No;2;Nunca;Nunca;No;No;Algunas veces;Algunas veces;Muy pocas veces;Muy pocas veces;Nunca;Muy pocas veces;Democrático;Condescendiente;Inclusivo;Consultivo;Proactivo;Cooperativo;Delegativo;Democrático;Condescendiente;Inclusivo;Consultivo;Proactivo;Cooperativo;Muy delegativo;Positiva;No sabe, no responde;Sí, medio;Equitativo;Equitativo;Equitativo;Equitativo;Equitativo;;;;;;;Satisfecho (sensación percibida coincide con las expectativas);No;No;No;No;No;No;buenos aires;Centro oriental;14 - 28;0.578231214924216
Sí;Sí;Sí;3;N/A;4-ARANJUEZ;Folclor;Población étnica o afrodescendiente;N/A;43;5;2;5;18;10;10;0;Mujer;N/A;29;No sabe, No responde;4;No;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;No;No;No;No;No;No;No;No;Sí;No;No;No;No;No;No;No;No;N/A;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;N/A;De acuerdo;De acuerdo;De acuerdo;De acuerdo;De acuerdo;7;Promover participación;N/A;No;No;No;No;No;Confía;Confía;Confía;No;No;No;No;No;No;No;N/A;No consulta;No consulta;No acude a ejercicios de rendición de cuentas;No consulta;No consulta;No;No;No;No;No;No;No;No;N/A;No;No;No;No;No;No;Algo dispuesto;Algo dispuesto;Es indiferente;Es indiferente;Es indiferente;Es indiferente;Es indiferente;Es indiferente;Es indiferente;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;N/A;Ninguno;N/A;No;No;No;No;No;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;No sabe;No sabe;No sabe;No sabe;No sabe;No sabe;No sabe;No sabe;No sabe;No sabe;No;N/A;5;3;5;No;2;Nunca;Nunca;No;No;Muy pocas veces;Muy pocas veces;Muy pocas veces;Muy pocas veces;Muy pocas veces;Muy pocas veces;Democrático;Condescendiente;Inclusivo;Consultivo;Proactivo;Cooperativo;Delegativo;Democrático;Condescendiente;Inclusivo;Consultivo;Proactivo;Cooperativo;Delegativo;Positiva;No sabe, no responde;Sí, bajo;Equitativo;Equitativo;Equitativo;Neutral;Equitativo;;;;;;;Satisfecho (sensación percibida coincide con las expectativas);No;No;No;No;No;No;aranjuez;Nororiental;29 - 54;0.625453371081817
Sí;Sí;Sí;3;N/A;7-ROBLEDO;Folclor;Jóvenes;N/A;28;5;2;8;10;6;4;0;Mujer;N/A;45;No sabe, No responde;3;No;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;N/A;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;N/A;De acuerdo;De acuerdo;De acuerdo;De acuerdo;De acuerdo;2;Integración comunitaria;N/A;No;No;No;No;No;Confía;Confía;Confía;No;No;No;No;No;No;No;N/A;No consulta;No consulta;No acude a ejercicios de rendición de cuentas;No consulta;No consulta;No;No;No;No;No;No;No;No;N/A;No;No;No;No;No;No;Es indiferente;Es indiferente;Es indiferente;Es indiferente;Es indiferente;Es indiferente;Es indiferente;Es indiferente;Es indiferente;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;N/A;Ninguno;N/A;No;No;No;No;No;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;No sabe;No sabe;No sabe;No sabe;No sabe;No sabe;No sabe;No sabe;No sabe;No sabe;No;N/A;0;2;2;No;0;Nunca;Nunca;No;No;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Democrático;Condescendiente;Inclusivo;Consultivo;Proactivo;Cooperativo;Delegativo;Democrático;Condescendiente;Inclusivo;Consultivo;Proactivo;Cooperativo;Delegativo;Positiva;No sabe, no responde;Sí, medio;Equitativo;Equitativo;Equitativo;Equitativo;Equitativo;;;;;;;No ha realizado derechos de petición;No;No;No;No;No;No;robledo;Noroccidental;29 - 54;0.702261287408554
Sí;Sí;Sí;3;N/A;13-SAN JAVIER;Folclor;Expresiones juveniles, urbanas y musicales;N/A;53;6;1;5;23;15;10;0;Mujer;N/A;35;No sabe, No responde;4;No;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;N/A;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;N/A;De acuerdo;De acuerdo;De acuerdo;De acuerdo;De acuerdo;35;Integración comunitaria;N/A;No;No;No;No;No;Confía;Confía;Neutral;No;No;No;No;No;No;No;N/A;No consulta;No consulta;No acude a ejercicios de rendición de cuentas;No consulta;No consulta;No;No;No;No;No;No;No;No;N/A;No;No;No;No;No;No;Es indiferente;Es indiferente;Es indiferente;Es indiferente;Es indiferente;Es indiferente;Es indiferente;Es indiferente;Es indiferente;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;N/A;Ninguno;N/A;No;No;No;No;No;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;No sabe;No sabe;No sabe;No sabe;No sabe;No sabe;No sabe;No sabe;No sabe;No sabe;No;N/A;2;4;3;No;0;Nunca;Nunca;No;No;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Democrático;Condescendiente;Inclusivo;Consultivo;Proactivo;Cooperativo;Delegativo;Democrático;Condescendiente;Inclusivo;Consultivo;Proactivo;Cooperativo;Delegativo;Positiva;No sabe, no responde;Sí, medio;Equitativo;Equitativo;Equitativo;Equitativo;Equitativo;;;;;;;No ha realizado derechos de petición;No;No;No;No;No;No;san javier;Centro occidental;29 - 54;0.69151056872107
Sí;Sí;Sí;3;N/A;12-LA AMÉRICA;Arte;Cultura, arte y patrimonio;N/A;56;10;3;10;23;10;10;0;Hombre;N/A;31;No sabe, No responde;2;No;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;N/A;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;N/A;De acuerdo;De acuerdo;De acuerdo;De acuerdo;De acuerdo;6;Convivencia y seguridad;N/A;No;No;No;No;No;Confía;Confía;Confía;No;No;No;No;No;No;No;N/A;No consulta;No consulta;No acude a ejercicios de rendición de cuentas;No consulta;No consulta;No;No;No;No;No;No;No;No;N/A;No;No;No;No;No;No;Algo dispuesto;Algo dispuesto;Es indiferente;Algo dispuesto;Algo dispuesto;Es indiferente;Es indiferente;Es indiferente;Es indiferente;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;N/A;Ninguno;N/A;No;No;No;No;No;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;No sabe;No sabe;No sabe;No sabe;No sabe;No sabe;No sabe;No sabe;No sabe;No sabe;No;N/A;4;4;2;No;0;Nunca;Nunca;No;No;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Democrático;Condescendiente;Inclusivo;Consultivo;Proactivo;Cooperativo;Delegativo;Democrático;Condescendiente;Inclusivo;Consultivo;Proactivo;Cooperativo;Delegativo;Positiva;No sabe, no responde;No;Equitativo;Equitativo;Equitativo;Equitativo;Equitativo;;;;;;;No ha realizado derechos de petición;No;No;No;No;No;No;la america;Centro occidental;29 - 54;0.707040461932226
Sí;Sí;Sí;3;N/A;11-LAURELES ESTADIO;Belleza;Cultura, arte y patrimonio;N/A;40;10;5;0;20;15;5;0;Mujer;N/A;36;Sí;3;Sí;N/A;N/A;N/A;Sí;N/A;N/A;N/A;N/A;No;Sí;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;Sí;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;N/A;De acuerdo;Ni de acuerdo, ni en desacuerdo;De acuerdo;De acuerdo;De acuerdo;27;Promover participación;N/A;No;No;No;No;Sí;Desconfía;Neutral;Confía;No;Sí;No;No;No;No;No;N/A;Muy pocas veces;Muy pocas veces;Mas o menos;De fácil acceso;No consulta;No;Sí;No;No;No;No;No;No;N/A;No;Sí;No;No;No;No;Poco dispuesto;Algo dispuesto;Es indiferente;Poco dispuesto;Algo dispuesto;Poco dispuesto;Para nada dispuesto;Es indiferente;Totalmente dispuesto;No;No;No;No;No;No;No;Sí;No;No;No;Sí;No;No;No;No;No;No;No;Sí;No;No;No;N/A;Las mujeres;N/A;No;No;No;No;Sí;No;No;No;No;No;No;Sí;No;No;Bastante incidencia o efectividad;Bastante incidencia o efectividad;Bastante incidencia o efectividad;Poca incidencia o efectividad;Ninguna incidencia o efectividad;No sabe;Bastante incidencia o efectividad;No los hemos usado;Ninguna incidencia o efectividad;No los hemos usado;No;N/A;4;4;2;No;2;Muy pocas veces;Nunca;No;No;Algunas veces;Nunca;Muy pocas veces;Muy pocas veces;Algunas veces;Algunas veces;Democrático;Muy condescendiente;Inclusivo;Dictatorial;Proactivo;Apático;Muy delegativo;Muy autoritario;Condescendiente;Muy excluyente;Consultivo;Proactivo;Muy apático;Delegativo;Negativa;Permanecen igual;Sí, medio;Totalmente equitativo;Equitativo;Equitativo;Neutral;Neutral;Neutral;Totalmente equitativo;Equitativo;;Equitativo;Totalmente equitativo;Satisfecho (sensación percibida coincide con las expectativas);No;Sí;No;No;No;No;laureles;Centro occidental;29 - 54;0.657367390556996
Sí;Sí;No;2;N/A;4-ARANJUEZ;Arte;Cultura, arte y patrimonio;N/A;16;2;0;0;13;3;0;0;Hombre;N/A;27;No sabe, No responde;2;No;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;No;No;No;No;No;No;No;No;No;No;Sí;No;No;No;No;No;No;N/A;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;N/A;De acuerdo;De acuerdo;De acuerdo;De acuerdo;De acuerdo;26;Integración comunitaria;N/A;No;No;No;No;No;Confía;Confía;Neutral;No;No;No;No;No;No;No;N/A;No consulta;No consulta;No acude a ejercicios de rendición de cuentas;No consulta;No consulta;No;No;No;No;No;No;No;No;N/A;No;No;No;No;No;No;Algo dispuesto;Algo dispuesto;Algo dispuesto;Algo dispuesto;Es indiferente;Algo dispuesto;Es indiferente;Es indiferente;Es indiferente;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;N/A;Ninguno;N/A;No;No;No;No;No;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;No sabe;No sabe;No sabe;No sabe;No sabe;No sabe;No sabe;No sabe;No sabe;No sabe;No;N/A;4;6;5;No;3;Nunca;Nunca;No;No;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Democrático;Condescendiente;Inclusivo;Consultivo;Proactivo;Cooperativo;Delegativo;Democrático;Condescendiente;Inclusivo;Consultivo;Proactivo;Cooperativo;Delegativo;Positiva;No sabe, no responde;Sí, medio;Equitativo;Equitativo;Equitativo;Equitativo;Equitativo;;;;;;;No ha realizado derechos de petición;No;No;No;No;No;No;aranjuez;Nororiental;14 - 28;0.668922977450829
Sí;Sí;No;2;N/A;2-SANTA CRUZ;Cultura;Jóvenes;N/A;45;5;0;0;27;10;6;0;Mujer;N/A;45;No sabe, No responde;4;No;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;N/A;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;N/A;De acuerdo;De acuerdo;De acuerdo;De acuerdo;De acuerdo;0;Promover participación;N/A;No;No;No;No;No;Confía;Neutral;Neutral;No;No;No;No;No;No;No;N/A;No consulta;No consulta;No acude a ejercicios de rendición de cuentas;No consulta;No consulta;No;No;No;No;No;No;No;No;N/A;No;No;No;No;No;No;Algo dispuesto;Algo dispuesto;Algo dispuesto;Algo dispuesto;Algo dispuesto;Algo dispuesto;Algo dispuesto;Algo dispuesto;Algo dispuesto;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;N/A;Ninguno;N/A;No;No;No;No;No;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;No sabe;No sabe;No sabe;No sabe;No sabe;No sabe;No sabe;No sabe;No sabe;No sabe;No;N/A;6;2;1;No;0;Nunca;Nunca;No;No;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Autoritario;Condescendiente;Inclusivo;Consultivo;Proactivo;Cooperativo;Delegativo;Democrático;Condescendiente;Inclusivo;Consultivo;Proactivo;Cooperativo;Delegativo;Positiva;No sabe, no responde;Sí, medio;Equitativo;Equitativo;Totalmente equitativo;Equitativo;Equitativo;;;;;;;No ha realizado derechos de petición;No;No;No;No;No;No;santa cruz;Nororiental;29 - 54;0.685486126121322
Sí;Sí;Sí;3;N/A;2-SANTA CRUZ;Cultura;Expresiones juveniles, urbanas y musicales;N/A;55;14;3;10;15;10;15;5;Mujer;N/A;30;No;5;No;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;No;No;No;No;Sí;No;No;No;No;No;No;No;Sí;No;No;No;No;N/A;No;No;No;No;No;No;No;Sí;No;No;No;No;No;No;Sí;No;No;N/A;Ni de acuerdo, ni en desacuerdo;De acuerdo;Ni de acuerdo, ni en desacuerdo;De acuerdo;De acuerdo;23;Promoción o defensa derechos de salud;N/A;No;No;No;Sí;No;Neutral;Neutral;Neutral;No;No;No;No;No;Sí;No;N/A;Algunas veces;Casi siempre;Mas o menos;No se publica información;No se publica información;No;Sí;No;No;No;No;No;No;N/A;No;No;Sí;No;No;No;Algo dispuesto;Poco dispuesto;Es indiferente;Totalmente dispuesto;Poco dispuesto;Poco dispuesto;Para nada dispuesto;Algo dispuesto;Totalmente dispuesto;No;No;Sí;No;No;No;No;No;No;Sí;No;No;No;No;No;No;No;No;No;Sí;No;No;No;N/A;Grupos etarios;N/A;No;No;No;No;No;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;No sabe;Bastante incidencia o efectividad;No sabe;Poca incidencia o efectividad;Bastante incidencia o efectividad;No sabe;Bastante incidencia o efectividad;Poca incidencia o efectividad;Bastante incidencia o efectividad;Bastante incidencia o efectividad;No;N/A;5;5;2;No;6;Algunas veces;Algunas veces;No;Sí;Algunas veces;Casi siempre;Algunas veces;Muy pocas veces;Casi siempre;Casi siempre;Muy democrático;Condescendiente;Muy excluyente;Consultivo;Muy proactivo;Apático;Delegativo;Democrático;Muy manipulador;Excluyente;Dictatorial;Muy proactivo;Cooperativo;Delegativo;Negativa;No sabe, no responde;No;Equitativo;Neutral;Equitativo;Equitativo;Totalmente equitativo;Inequitativo;Equitativo;Totalmente equitativo;Totalmente equitativo;Totalmente equitativo;Equitativo;No ha realizado derechos de petición;No;No;Sí;No;No;No;santa cruz;Nororiental;29 - 54;0.576111817288802
Sí;Sí;No;2;N/A;2-SANTA CRUZ;Cultura;Jóvenes;N/A;24;6;2;0;12;10;2;0;Mujer;N/A;34;No sabe, No responde;2;No;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;N/A;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;N/A;De acuerdo;De acuerdo;De acuerdo;De acuerdo;De acuerdo;4;Integración comunitaria;N/A;No;No;No;No;No;Confía;Confía;Confía;No;No;No;No;No;No;No;N/A;No consulta;No consulta;No acude a ejercicios de rendición de cuentas;No consulta;No consulta;No;No;No;No;No;No;No;No;N/A;No;No;No;No;No;No;Algo dispuesto;Algo dispuesto;Algo dispuesto;Algo dispuesto;Algo dispuesto;Algo dispuesto;Es indiferente;Algo dispuesto;Es indiferente;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;N/A;Ninguno;N/A;No;No;No;No;No;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;No sabe;No sabe;No sabe;No sabe;No sabe;No sabe;No sabe;No sabe;No sabe;No sabe;No;N/A;0;0;0;No;0;Nunca;Nunca;No;No;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Democrático;Condescendiente;Inclusivo;Consultivo;Pasivo;Cooperativo;Delegativo;Democrático;Condescendiente;Inclusivo;Consultivo;Proactivo;Cooperativo;Delegativo;Positiva;No sabe, no responde;Sí, bajo;Equitativo;Equitativo;Equitativo;Equitativo;Equitativo;;;;;;;No ha realizado derechos de petición;No;No;No;No;No;No;santa cruz;Nororiental;29 - 54;0.713045518899316
Sí;Sí;Sí;3;N/A;2-SANTA CRUZ;Cultura;Expresiones juveniles, urbanas y musicales;N/A;34;4;1;4;10;10;6;4;Mujer;N/A;40;No;5;Sí;N/A;N/A;N/A;N/A;N/A;Sí;N/A;N/A;No;Sí;No;No;No;No;No;No;No;No;No;No;No;Sí;No;No;No;N/A;No;No;No;No;No;No;No;No;No;Sí;No;No;No;No;No;No;Sí;N/A;Totalmente de acuerdo;Ni de acuerdo, ni en desacuerdo;De acuerdo;De acuerdo;Totalmente de acuerdo;14;Promoción o defensa derechos de mujeres;N/A;No;No;No;No;Sí;Neutral;Confía;Confía;Sí;No;No;No;No;No;No;N/A;Muy pocas veces;Nunca;No acude a ejercicios de rendición de cuentas;No se publica información;De utilidad para el trabajo en la comuna;Sí;No;No;No;No;No;No;No;N/A;No;No;No;No;Sí;No;Totalmente dispuesto;Poco dispuesto;Es indiferente;Es indiferente;Totalmente dispuesto;Es indiferente;Para nada dispuesto;Poco dispuesto;Poco dispuesto;No;No;No;Sí;No;No;No;No;No;No;Sí;No;No;No;No;No;No;Sí;No;No;No;No;No;N/A;LGTBI;N/A;No;Sí;No;No;No;No;No;No;No;Sí;No;No;No;No;Ninguna incidencia o efectividad;No sabe;Bastante incidencia o efectividad;Bastante incidencia o efectividad;Bastante incidencia o efectividad;Ninguna incidencia o efectividad;Ninguna incidencia o efectividad;No los hemos usado;No los hemos usado;Ninguna incidencia o efectividad;No;N/A;7;9;4;No;10;Algunas veces;Casi siempre;No;Sí;Algunas veces;Casi siempre;Siempre;Algunas veces;Nunca;Algunas veces;Democrático;Muy condescendiente;Inclusivo;Dictatorial;Muy pasivo;Apático;Muy autosuficiente;Autoritario;Muy manipulador;Muy inclusivo;Consultivo;Pasivo;Apático;Autosuficiente;Negativa;No sabe, no responde;Sí, medio;Neutral;Neutral;Totalmente equitativo;Equitativo;Totalmente equitativo;Equitativo;Equitativo;Totalmente equitativo;;Equitativo;Totalmente equitativo;Insatisfecho (sensación percibida no alcanza las expectativas);No;No;No;Sí;No;No;santa cruz;Nororiental;29 - 54;0.619403408142026
Sí;Sí;No;2;N/A;1-POPULAR;Musical;Jóvenes;N/A;24;10;2;0;16;8;0;0;Mujer;N/A;26;No sabe, No responde;2;No;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;N/A;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;N/A;De acuerdo;De acuerdo;De acuerdo;Ni de acuerdo, ni en desacuerdo;De acuerdo;3;Integración comunitaria;N/A;No;No;No;No;No;Neutral;Neutral;Confía;No;No;No;No;No;No;No;N/A;No consulta;No consulta;No acude a ejercicios de rendición de cuentas;No consulta;No consulta;No;No;No;No;No;No;No;No;N/A;No;No;No;No;No;No;Algo dispuesto;Algo dispuesto;Es indiferente;Es indiferente;Algo dispuesto;Es indiferente;Algo dispuesto;Algo dispuesto;Algo dispuesto;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;N/A;Ninguno;N/A;No;No;No;No;No;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;No sabe;No sabe;No sabe;No sabe;No sabe;No sabe;No sabe;No sabe;No sabe;No sabe;No;N/A;0;0;0;No;0;Nunca;Nunca;No;No;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Democrático;Condescendiente;Inclusivo;Dictatorial;Proactivo;Muy cooperativo;Delegativo;Democrático;Condescendiente;Inclusivo;Consultivo;Proactivo;Cooperativo;Delegativo;Positiva;No sabe, no responde;Sí, medio;Neutral;Equitativo;Equitativo;Neutral;Neutral;;;;;;;No ha realizado derechos de petición;No;No;No;No;No;No;popular;Nororiental;14 - 28;0.674454683677882
Sí;Sí;Sí;3;N/A;2-SANTA CRUZ;Cultura;Expresiones juveniles, urbanas y musicales;N/A;40;12;3;10;20;5;3;2;Mujer;N/A;37;No;6;No;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;No;No;No;No;Sí;No;No;No;No;No;No;No;No;Sí;No;No;No;N/A;Sí;No;No;No;No;No;No;Sí;No;No;No;Sí;No;No;No;No;No;N/A;Totalmente de acuerdo;De acuerdo;Totalmente de acuerdo;De acuerdo;De acuerdo;5;Promoción o defensa derechos de salud;N/A;No;No;No;Sí;No;Confía;Neutral;Confía;No;Sí;No;No;No;No;No;N/A;Nunca;Algunas veces;Mas o menos;Clara y comprensible;De utilidad para el trabajo en la comuna;No;No;Sí;No;No;No;No;No;N/A;No;No;No;No;Sí;No;Es indiferente;Algo dispuesto;Poco dispuesto;Es indiferente;Algo dispuesto;Algo dispuesto;Poco dispuesto;Es indiferente;Algo dispuesto;No;No;No;No;No;Sí;No;No;No;No;No;Sí;No;No;No;No;No;No;Sí;No;No;No;No;N/A;Afrodescendientes;N/A;No;No;No;No;Sí;No;No;No;No;No;No;No;Sí;No;Poca incidencia o efectividad;Ninguna incidencia o efectividad;Ninguna incidencia o efectividad;Ninguna incidencia o efectividad;Poca incidencia o efectividad;Bastante incidencia o efectividad;Poca incidencia o efectividad;Bastante incidencia o efectividad;Bastante incidencia o efectividad;Bastante incidencia o efectividad;No;N/A;5;4;2;No;4;Casi siempre;Algunas veces;No;No;Algunas veces;Algunas veces;Muy pocas veces;Nunca;Casi siempre;Nunca;Democrático;Condescendiente;Excluyente;Consultivo;Pasivo;Apático;Autosuficiente;Autoritario;Manipulador;Muy excluyente;Consultivo;Pasivo;Apático;Muy autosuficiente;Negativa;Empeorado;No;Totalmente inequitativo;Inequitativo;Equitativo;Neutral;Equitativo;Equitativo;Neutral;Equitativo;Neutral;Totalmente equitativo;Equitativo;Insatisfecho (sensación percibida no alcanza las expectativas);Sí;No;No;No;No;No;santa cruz;Nororiental;29 - 54;0.625370407821586
Sí;Sí;No;2;N/A;2-SANTA CRUZ;Cultura;Cultura, arte y patrimonio;N/A;16;6;3;0;0;16;0;0;Hombre;N/A;29;No sabe, No responde;1;No;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;N/A;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;N/A;De acuerdo;De acuerdo;De acuerdo;De acuerdo;De acuerdo;0;Otro;Ninguna;No;No;No;No;No;Confía;Confía;Confía;No;No;No;No;No;No;No;N/A;No consulta;No consulta;No acude a ejercicios de rendición de cuentas;No consulta;No consulta;No;No;No;No;No;No;No;No;N/A;No;No;No;No;No;No;Algo dispuesto;Algo dispuesto;Es indiferente;Algo dispuesto;Es indiferente;Es indiferente;Algo dispuesto;Algo dispuesto;Es indiferente;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;N/A;Ninguno;N/A;No;No;No;No;No;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;No sabe;No sabe;No sabe;No sabe;No sabe;No sabe;No sabe;No sabe;No sabe;No sabe;No;N/A;0;0;0;No;0;Nunca;Nunca;No;No;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Democrático;Condescendiente;Inclusivo;Consultivo;Proactivo;Cooperativo;Delegativo;Democrático;Condescendiente;Inclusivo;Consultivo;Proactivo;Cooperativo;Delegativo;Positiva;No sabe, no responde;Sí, medio;Neutral;Equitativo;Equitativo;Equitativo;Equitativo;;;;;;;No ha realizado derechos de petición;No;No;No;No;No;No;santa cruz;Nororiental;29 - 54;0.713446842202027
